primary_ticker,cik,company_tickers_title,edgar_name,sic,sic_description,entity_type,exchange,exchange_list,state_of_incorporation,state_of_incorporation_description,flags,Industry Plate,Original Industry Plate,Concept Plate,quote_name,latest_price,total_market_cap_usd
ROL,84839,ROLLINS INC,ROLLINS INC,7340.0,Services-To Dwellings & Other Buildings,operating,NYSE,NYSE,DE,DE,insiderTransactionForIssuerExists,"Leisure, Recreation & Personal Services",Personal Services,,Rollins Inc,55.32,26663622850
AS,1988894,"Amer Sports, Inc.","Amer Sports, Inc.",2300.0,Apparel & Other Finishd Prods of  Fabrics & Similar Matl,other,NYSE,NYSE,E9,Cayman Islands,insiderTransactionForIssuerExists,"Leisure, Recreation & Personal Services",Leisure,China Concept Stocks,亚玛芬体育,36.24,21085230150
HAS,46080,"HASBRO, INC.","HASBRO, INC.",3944.0,"Games, Toys & Children's Vehicles (No Dolls & Bicycles)",operating,Nasdaq,Nasdaq,RI,RI,insiderTransactionForIssuerExists,"Leisure, Recreation & Personal Services",Leisure,,孩之宝,90.61,12823267102
SCI,89089,SERVICE CORP INTERNATIONAL,SERVICE CORP INTERNATIONAL,7200.0,Services-Personal Services,operating,NYSE,NYSE,TX,TX,insiderTransactionForIssuerExists,"Leisure, Recreation & Personal Services",Personal Services,,Service Corp International,84.63,11739971686
LTH,1869198,"Life Time Group Holdings, Inc.","Life Time Group Holdings, Inc.",7997.0,Services-Membership Sports & Recreation Clubs,operating,NYSE,NYSE,DE,DE,insiderTransactionForIssuerExists,"Leisure, Recreation & Personal Services",Leisure,,Life Time Group Holdings Inc,27.82,6195585219
GOLF,1672013,Acushnet Holdings Corp.,Acushnet Holdings Corp.,3949.0,"Sporting & Athletic Goods, NEC",operating,NYSE,NYSE,DE,DE,insiderTransactionForIssuerExists,"Leisure, Recreation & Personal Services",Leisure,,高尔史密斯国际控股,99.03,5798607869
PLNT,1637207,"Planet Fitness, Inc.","Planet Fitness, Inc.",7997.0,Services-Membership Sports & Recreation Clubs,operating,NYSE,NYSE,DE,DE,insiderTransactionForIssuerExists,"Leisure, Recreation & Personal Services",Leisure,,Planet Fitness Inc-A,71.18,5651712785
BC,14930,BRUNSWICK CORP,BRUNSWICK CORP,3510.0,Engines & Turbines,operating,NYSE,NYSE|NYSE,DE,DE,insiderTransactionForOwnerExists|insiderTransactionForIssuerExists,"Leisure, Recreation & Personal Services",Recreational Vehicles,,布朗斯威克,80.45,5238334977
