primary_ticker,cik,company_tickers_title,edgar_name,sic,sic_description,entity_type,exchange,exchange_list,state_of_incorporation,state_of_incorporation_description,flags,Industry Plate,Original Industry Plate,Concept Plate,quote_name,latest_price,total_market_cap_usd
BSY,1031308,BENTLEY SYSTEMS INC,BENTLEY SYSTEMS INC,7372.0,Services-Prepackaged Software,operating,Nasdaq,Nasdaq,DE,DE,insiderTransactionForOwnerExists|insiderTransactionForIssuerExists,Software - Application,Software - Application,,Bentley Systems Inc-B,35.22,10680348563
FIG,1579878,"Figma, Inc.","Figma, Inc.",7372.0,Services-Prepackaged Software,operating,NYSE,NYSE,DE,DE,insiderTransactionForIssuerExists,Software - Application,Software - Application,AI application software,Figma Inc-A,19.17,10102069822
IDCC,1405495,"InterDigital, Inc.","InterDigital, Inc.",6794.0,Patent Owners & Lessors,operating,Nasdaq,Nasdaq,,,insiderTransactionForIssuerExists,Software - Application,Software - Application,,InterDigital Inc,376.35,9667214384
DOCU,1261333,"DOCUSIGN, INC.","DOCUSIGN, INC.",7372.0,Services-Prepackaged Software,operating,Nasdaq,Nasdaq,DE,DE,insiderTransactionForOwnerExists|insiderTransactionForIssuerExists,Software - Application,Software - Application,AI application software | Remote Work | SaaS,DocuSign Inc,47.52,9232726663
CHYM,1795586,"Chime Financial, Inc.","Chime Financial, Inc.",6199.0,Finance Services,operating,Nasdaq,Nasdaq,DE,DE,insiderTransactionForIssuerExists,Software - Application,Software - Application,,Chime Financial Inc-A,23.81,9094666152
YMM,1838413,Full Truck Alliance Co. Ltd.,Full Truck Alliance Co. Ltd.,7372.0,Services-Prepackaged Software,other,NYSE,NYSE,E9,Cayman Islands,insiderTransactionForIssuerExists,Software - Application,Software - Application,China Concept Stocks,满帮,8.73,9057761994
PCOR,1611052,"PROCORE TECHNOLOGIES, INC.","PROCORE TECHNOLOGIES, INC.",7372.0,Services-Prepackaged Software,operating,NYSE,NYSE,DE,DE,insiderTransactionForIssuerExists,Software - Application,Software - Application,,Procore Technologies Inc,56.85,8533212402
MANH,1056696,MANHATTAN ASSOCIATES INC,MANHATTAN ASSOCIATES INC,7372.0,Services-Prepackaged Software,operating,Nasdaq,Nasdaq,GA,GA,insiderTransactionForIssuerExists,Software - Application,Software - Application,,曼哈顿联合软件,142.88,8453422617
YOU,1856314,"Clear Secure, Inc.","Clear Secure, Inc.",7372.0,Services-Prepackaged Software,operating,NYSE,NYSE,DE,DE,insiderTransactionForIssuerExists,Software - Application,Software - Application,Cybersecurity,Clear Secure Inc-A,56.99,7617356803
CWAN,1866368,"Clearwater Analytics Holdings, Inc.","Clearwater Analytics Holdings, Inc.",7372.0,Services-Prepackaged Software,operating,NYSE,NYSE,DE,DE,insiderTransactionForIssuerExists,Software - Application,Software - Application,,Clearwater Analytics Holdings I,24.17,7212058722
DSGX,1050140,DESCARTES SYSTEMS GROUP INC,DESCARTES SYSTEMS GROUP INC,7372.0,Services-Prepackaged Software,other,Nasdaq,Nasdaq,A6,"Ontario, Canada",,Software - Application,Software - Application,,笛卡尔物流系统集团,75.28,6475908777
PEGA,1013857,PEGASYSTEMS INC,PEGASYSTEMS INC,7374.0,Services-Computer Processing & Data Preparation,operating,Nasdaq,Nasdaq,MA,MA,insiderTransactionForOwnerExists|insiderTransactionForIssuerExists,Software - Application,Software - Application,Robotics,Pegasystems Inc,37.48,6283805649
NICE,1003935,NICE Ltd.,NICE Ltd.,7372.0,Services-Prepackaged Software,other,Nasdaq,Nasdaq|OTC,,,insiderTransactionForIssuerExists,Software - Application,Software - Application,Artificial Intelligence | ARK Portfolio,NICE Ltd ADR,105.6,6273018048
KVYO,1835830,"Klaviyo, Inc.","Klaviyo, Inc.",7372.0,Services-Prepackaged Software,operating,NYSE,NYSE,DE,DE,insiderTransactionForIssuerExists,Software - Application,Software - Application,AI application software | DeepSeek Beneficiaries,Klaviyo Inc-A,20.47,6238726318
PAYC,1590955,"Paycom Software, Inc.","Paycom Software, Inc.",7372.0,Services-Prepackaged Software,operating,NYSE,NYSE,DE,DE,insiderTransactionForIssuerExists,Software - Application,Software - Application,SaaS,Paycom Software Inc,130.43,6217093205
TTAN,1638826,"ServiceTitan, Inc.","ServiceTitan, Inc.",7372.0,Services-Prepackaged Software,operating,Nasdaq,Nasdaq,DE,DE,insiderTransactionForIssuerExists,Software - Application,Software - Application,,ServiceTitan Inc-A,64.59,6152922394
OTEX,1002638,OPEN TEXT CORP,OPEN TEXT CORP,7373.0,Services-Computer Integrated Systems Design,operating,Nasdaq,Nasdaq,A6,"Ontario, Canada",insiderTransactionForOwnerExists,Software - Application,Software - Application,,Open Text Corp,23.49,5886659232
APPF,1433195,APPFOLIO INC,APPFOLIO INC,7372.0,Services-Prepackaged Software,operating,Nasdaq,Nasdaq,,,insiderTransactionForOwnerExists|insiderTransactionForIssuerExists,Software - Application,Software - Application,,AppFolio Inc-A,158.41,5701164494
FROG,1800667,JFrog Ltd,JFrog Ltd,7372.0,Services-Prepackaged Software,operating,Nasdaq,Nasdaq,L3,Israel,insiderTransactionForIssuerExists,Software - Application,Software - Application,ARK Portfolio,JFrog Ltd,46.81,5671373260
PCTY,1591698,Paylocity Holding Corp,Paylocity Holding Corp,7372.0,Services-Prepackaged Software,operating,Nasdaq,Nasdaq,DE,DE,insiderTransactionForIssuerExists,Software - Application,Software - Application,,Paylocity Holding Corp,104.13,5610179938
LYFT,1759509,"Lyft, Inc.","Lyft, Inc.",7389.0,"Services-Business Services, NEC",operating,Nasdaq,Nasdaq,DE,DE,insiderTransactionForIssuerExists,Software - Application,Software - Application,,Lyft Inc-A,14.44,5517868972
KC,1795589,Kingsoft Cloud Holdings Ltd,Kingsoft Cloud Holdings Ltd,7372.0,Services-Prepackaged Software,other,Nasdaq,Nasdaq|OTC,E9,Cayman Islands,insiderTransactionForIssuerExists,Software - Application,Software - Application,DeepSeek Beneficiaries | China Concept Stocks,金山云,17.22,5142876602
ESTC,1707753,Elastic N.V.,Elastic N.V.,7372.0,Services-Prepackaged Software,operating,NYSE,NYSE,P7,Netherlands,insiderTransactionForIssuerExists,Software - Application,Software - Application,AI application software | DeepSeek Beneficiaries,Elastic NV,49.23,5095354624
