primary_ticker,cik,company_tickers_title,edgar_name,sic,sic_description,entity_type,exchange,exchange_list,state_of_incorporation,state_of_incorporation_description,flags,Industry Plate,Original Industry Plate,Concept Plate,quote_name,latest_price,total_market_cap_usd
UNP,100885,UNION PACIFIC CORP,UNION PACIFIC CORP,4011.0,"Railroads, Line-Haul Operating",operating,NYSE,NYSE,UT,UT,insiderTransactionForIssuerExists,Railroads,Railroads,,联合太平洋,249.4,148063368020
CSX,277948,CSX CORP,CSX CORP,4011.0,"Railroads, Line-Haul Operating",operating,Nasdaq,Nasdaq,VA,VA,insiderTransactionForIssuerExists,Railroads,Railroads,Infrastructure,CSX运输,43.18,80234435802
CP,16875,CANADIAN PACIFIC KANSAS CITY LTD/CN,CANADIAN PACIFIC KANSAS CITY LTD/CN,4011.0,"Railroads, Line-Haul Operating",operating,NYSE,NYSE,Z4,Canada (Federal Level),insiderTransactionForIssuerExists,Railroads,Railroads,,加拿大太平洋堪萨斯城,82.29,73839121802
NSC,702165,NORFOLK SOUTHERN CORP,NORFOLK SOUTHERN CORP,4011.0,"Railroads, Line-Haul Operating",operating,NYSE,NYSE,VA,VA,insiderTransactionForIssuerExists,Railroads,Railroads,Infrastructure,诺福克南方,298.33,73038823038
CNI,16868,CANADIAN NATIONAL RAILWAY CO,CANADIAN NATIONAL RAILWAY CO,4011.0,"Railroads, Line-Haul Operating",operating,NYSE,NYSE,A8,"Quebec, Canada",,Railroads,Railroads,,加拿大国家铁路,109.41,66825588816
WAB,943452,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,3743.0,Railroad Equipment,operating,NYSE,NYSE,DE,DE,insiderTransactionForOwnerExists|insiderTransactionForIssuerExists,Railroads,Railroads,,美国西屋制动,261.52,44374019526
