primary_ticker,cik,company_tickers_title,edgar_name,sic,sic_description,entity_type,exchange,exchange_list,state_of_incorporation,state_of_incorporation_description,flags,Industry Plate,Original Industry Plate,Concept Plate,quote_name,latest_price,total_market_cap_usd
KTOS,1069258,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.","KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",3760.0,Guided Missiles & Space Vehicles & Parts,operating,Nasdaq,Nasdaq,DE,DE,insiderTransactionForIssuerExists,Aerospace & Defense,Aerospace & Defense,ARK Portfolio | Drone concept stocks | Space | Robotics,克瑞拓斯安全防卫,68.61,12859141498
EMBJ,1355444,EMBRAER S.A.,EMBRAER S.A.,3721.0,Aircraft,other,NYSE,NYSE,,,insiderTransactionForOwnerExists|insiderTransactionForIssuerExists,Aerospace & Defense,Aerospace & Defense,,巴西航空工业,64.38,11632921007
DRS,1833756,"Leonardo DRS, Inc.","Leonardo DRS, Inc.",3812.0,"Search, Detection, Navigation, Guidance, Aeronautical Sys",operating,Nasdaq,Nasdaq,DE,DE,insiderTransactionForIssuerExists,Aerospace & Defense,Aerospace & Defense,,Leonardo DRS Inc,42.07,11189172498
KRMN,2040127,Karman Holdings Inc.,Karman Holdings Inc.,3728.0,"Aircraft Parts & Auxiliary Equipment, NEC",operating,NYSE,NYSE,DE,DE,insiderTransactionForIssuerExists,Aerospace & Defense,Aerospace & Defense,,Karman Holdings Inc,82.11,10881734411
AVAV,1368622,AeroVironment Inc,AeroVironment Inc,3721.0,Aircraft,operating,Nasdaq,Nasdaq,DE,DE,insiderTransactionForIssuerExists,Aerospace & Defense,Aerospace & Defense,ARK Portfolio | Drone concept stocks | Robotics,AeroVironment Inc,210.1,10491131929
CAE,1173382,CAE INC,CAE INC,3690.0,"Miscellaneous Electrical Machinery, Equipment & Supplies",other,NYSE,NYSE,,,,Aerospace & Defense,Aerospace & Defense,,加拿大航空电子设备,25.46,8193161996
SARO,2025410,"StandardAero, Inc.","StandardAero, Inc.",3724.0,Aircraft Engines & Engine Parts,operating,NYSE,NYSE,DE,DE,insiderTransactionForIssuerExists,Aerospace & Defense,Aerospace & Defense,,StandardAero Inc,24.36,8103471269
FLY,1860160,Firefly Aerospace Inc.,Firefly Aerospace Inc.,3760.0,Guided Missiles & Space Vehicles & Parts,operating,Nasdaq,Nasdaq,DE,DE,insiderTransactionForIssuerExists,Aerospace & Defense,Aerospace & Defense,Space,Firefly Aerospace Inc,41.45,6636402487
HXL,717605,HEXCEL CORP /DE/,HEXCEL CORP /DE/,2821.0,"Plastic Materials, Synth Resins & Nonvulcan Elastomers",operating,NYSE,NYSE,DE,DE,insiderTransactionForIssuerExists,Aerospace & Defense,Aerospace & Defense,ARK Portfolio,赫氏,87.15,6573479086
LUNR,1844452,"Intuitive Machines, Inc.","Intuitive Machines, Inc.",3812.0,"Search, Detection, Navigation, Guidance, Aeronautical Sys",operating,Nasdaq,Nasdaq,DE,DE,insiderTransactionForIssuerExists,Aerospace & Defense,Aerospace & Defense,Space,Intuitive Machines Inc-A,29.94,6491014515
LOAR,2000178,Loar Holdings Inc.,Loar Holdings Inc.,3728.0,"Aircraft Parts & Auxiliary Equipment, NEC",operating,NYSE,NYSE,DE,DE,insiderTransactionForIssuerExists,Aerospace & Defense,Aerospace & Defense,,Loar Holdings Inc,59.59,5579082227
YSS,2086587,York Space Systems Inc.,York Space Systems Inc.,3760.0,Guided Missiles & Space Vehicles & Parts,operating,NYSE,NYSE,DE,DE,insiderTransactionForIssuerExists,Aerospace & Defense,Aerospace & Defense,Space,York Space Systems Inc,43.45,5544620392
VSEC,102752,VSE CORP,VSE CORP,8711.0,Services-Engineering Services,operating,Nasdaq,Nasdaq|Nasdaq,DE,DE,insiderTransactionForIssuerExists,Aerospace & Defense,Aerospace & Defense,,VSE Corp,182.85,5129928610
