primary_ticker,cik,company_tickers_title,edgar_name,sic,sic_description,entity_type,exchange,exchange_list,state_of_incorporation,state_of_incorporation_description,flags,Industry Plate,Original Industry Plate,Concept Plate,quote_name,latest_price,total_market_cap_usd
VLO,1035002,VALERO ENERGY CORP/TX,VALERO ENERGY CORP/TX,2911.0,Petroleum Refining,operating,NYSE,NYSE,DE,DE,insiderTransactionForOwnerExists|insiderTransactionForIssuerExists,Oil & Gas Refining & Marketing,Oil & Gas Refining & Marketing,,瓦莱罗能源,234.36,70062782336
MPC,1510295,Marathon Petroleum Corp,Marathon Petroleum Corp,2911.0,Petroleum Refining,operating,NYSE,NYSE,DE,DE,insiderTransactionForOwnerExists|insiderTransactionForIssuerExists,Oil & Gas Refining & Marketing,Oil & Gas Refining & Marketing,ESG Investing,马拉松原油,222.07,65398921697
PSX,1534701,Phillips 66,Phillips 66,2911.0,Petroleum Refining,operating,NYSE,NYSE,DE,DE,insiderTransactionForOwnerExists|insiderTransactionForIssuerExists,Oil & Gas Refining & Marketing,Oil & Gas Refining & Marketing,Natural Gas,Phillips 66,160.65,64417853244
SUN,1552275,Sunoco LP,Sunoco LP,2911.0,Petroleum Refining,operating,NYSE,NYSE,OK,OK,insiderTransactionForIssuerExists,Oil & Gas Refining & Marketing,Oil & Gas Refining & Marketing,,Sunoco LP,66.1,13538782585
DINO,1915657,HF Sinclair Corp,HF Sinclair Corp,4610.0,Pipe Lines (No Natural Gas),operating,NYSE,NYSE,DE,DE,insiderTransactionForOwnerExists|insiderTransactionForIssuerExists,Oil & Gas Refining & Marketing,Oil & Gas Refining & Marketing,,HF Sinclair Corp,59.46,10719059515
UGP,1094972,ULTRAPAR HOLDINGS INC,ULTRAPAR HOLDINGS INC,4924.0,Natural Gas Distribution,other,NYSE,NYSE,,,insiderTransactionForIssuerExists,Oil & Gas Refining & Marketing,Oil & Gas Refining & Marketing,,Ultrapar Participacoes SA ADR,5.83,6230560772
IEP,813762,ICAHN ENTERPRISES L.P.,ICAHN ENTERPRISES L.P.,2911.0,Petroleum Refining,operating,Nasdaq,Nasdaq,DE,DE,insiderTransactionForOwnerExists|insiderTransactionForIssuerExists,Oil & Gas Refining & Marketing,Oil & Gas Refining & Marketing,,伊坎企业,8.04,5123163994
