primary_ticker,cik,company_tickers_title,edgar_name,sic,sic_description,entity_type,exchange,exchange_list,state_of_incorporation,state_of_incorporation_description,flags,Industry Plate,Original Industry Plate,Concept Plate,quote_name,latest_price,total_market_cap_usd
RBRK,1943896,"Rubrik, Inc.","Rubrik, Inc.",7372.0,Services-Prepackaged Software,operating,NYSE,NYSE,DE,DE,insiderTransactionForIssuerExists,Software - Infrastructure,Software - Infrastructure,ARK Portfolio | AI application software | Cybersecurity,Rubrik Inc-A,55.24,11368935341
NTNX,1618732,"Nutanix, Inc.","Nutanix, Inc.",7372.0,Services-Prepackaged Software,operating,Nasdaq,Nasdaq,DE,DE,insiderTransactionForIssuerExists,Software - Infrastructure,Software - Infrastructure,,路坦力,41.46,10995693542
KLAR,2003292,Klarna Group plc,Klarna Group plc,6199.0,Finance Services,other,NYSE,NYSE,X0,United Kingdom,insiderTransactionForIssuerExists,Software - Infrastructure,Software - Infrastructure,Stablecoin concept,Klarna Group plc,14.8,10443538585
XNDU,2097163,Xanadu Quantum Technologies Ltd,Xanadu Quantum Technologies Ltd,3571.0,Electronic Computers,other,Nasdaq,Nasdaq,A6,"Ontario, Canada",,Software - Infrastructure,Software - Infrastructure,Quantum Computing,Xanadu Quantum Technologies Ltd,34.75,10373269899
DOCN,1582961,"DigitalOcean Holdings, Inc.","DigitalOcean Holdings, Inc.",7370.0,"Services-Computer Programming, Data Processing, Etc.",operating,NYSE,NYSE,DE,DE,insiderTransactionForIssuerExists,Software - Infrastructure,Software - Infrastructure,,DigitalOcean Holdings Inc,95.52,9779882542
DOX,1062579,AMDOCS LTD,AMDOCS LTD,7371.0,Services-Computer Programming Services,other,Nasdaq,Nasdaq,X0,United Kingdom,insiderTransactionForIssuerExists,Software - Infrastructure,Software - Infrastructure,,Amdocs Ltd,65.73,7070641830
SAIL,2030781,"SailPoint, Inc.","SailPoint, Inc.",7372.0,Services-Prepackaged Software,operating,Nasdaq,Nasdaq,DE,DE,insiderTransactionForIssuerExists,Software - Infrastructure,Software - Infrastructure,,SailPoint Inc,12.28,6923506096
CORZ,1839341,"Core Scientific, Inc./tx","Core Scientific, Inc./tx",6199.0,Finance Services,operating,Nasdaq,Nasdaq|OTC|Nasdaq|Nasdaq,DE,DE,insiderTransactionForIssuerExists,Software - Infrastructure,Software - Infrastructure,Crypto Mining | Blockchain,Core Scientific Inc,21.19,6687453854
BLSH,1872195,Bullish,Bullish,6199.0,Finance Services,other,NYSE,NYSE,E9,Cayman Islands,insiderTransactionForIssuerExists,Software - Infrastructure,Software - Infrastructure,Crypto,Bullish,43.31,6509588628
WEX,1309108,WEX Inc.,WEX Inc.,7389.0,"Services-Business Services, NEC",operating,NYSE,NYSE,DE,DE,insiderTransactionForIssuerExists,Software - Infrastructure,Software - Infrastructure,Digital Payment,WEX Inc,184.93,6410888975
DBX,1467623,"DROPBOX, INC.","DROPBOX, INC.",7372.0,Services-Prepackaged Software,operating,Nasdaq,Nasdaq,DE,DE,insiderTransactionForIssuerExists,Software - Infrastructure,Software - Infrastructure,Nancy Pelosi Portfolio | Remote Work | SaaS,Dropbox Inc-A,24.69,5891985725
PATH,1734722,"UiPath, Inc.","UiPath, Inc.",7372.0,Services-Prepackaged Software,operating,NYSE,NYSE,DE,DE,insiderTransactionForIssuerExists,Software - Infrastructure,Software - Infrastructure,Artificial Intelligence | ARK Portfolio | AI application software | DeepSeek Beneficiaries | WallStreetBets | Robotics,UiPath Inc-A,10.89,5705509186
