primary_ticker,cik,company_tickers_title,edgar_name,sic,sic_description,entity_type,exchange,exchange_list,state_of_incorporation,state_of_incorporation_description,flags,Industry Plate,Original Industry Plate,Concept Plate,quote_name,latest_price,total_market_cap_usd
ACLX,1786205,"Arcellx, Inc.","Arcellx, Inc.",2836.0,"Biological Products, (No Diagnostic Substances)",operating,Nasdaq,Nasdaq,DE,DE,insiderTransactionForIssuerExists,Biotechnology,Biotechnology,,Arcellx Inc,115.0,6725178380
BLTE,1889109,"BELITE BIO, INC","BELITE BIO, INC",2834.0,Pharmaceutical Preparations,other,Nasdaq,Nasdaq,E9,Cayman Islands,insiderTransactionForIssuerExists,Biotechnology,Biotechnology,,Belite Bio Inc ADR,167.42,6690992870
SYRE,1636282,"Spyre Therapeutics, Inc.","Spyre Therapeutics, Inc.",2834.0,Pharmaceutical Preparations,operating,Nasdaq,Nasdaq,DE,DE,insiderTransactionForIssuerExists,Biotechnology,Biotechnology,,Spyre Therapeutics Inc,73.0,6225758134
TGTX,1001316,"TG THERAPEUTICS, INC.","TG THERAPEUTICS, INC.",2834.0,Pharmaceutical Preparations,operating,Nasdaq,Nasdaq,DE,DE,insiderTransactionForIssuerExists,Biotechnology,Biotechnology,,TG Therapeutics Inc,38.31,6117657087
CNTA,1847903,Centessa Pharmaceuticals plc,Centessa Pharmaceuticals plc,2834.0,Pharmaceutical Preparations,operating,Nasdaq,Nasdaq,X0,United Kingdom,insiderTransactionForIssuerExists,Biotechnology,Biotechnology,,Centessa Pharmaceuticals Plc AD,39.47,6100819919
TERN,1831363,"Terns Pharmaceuticals, Inc.","Terns Pharmaceuticals, Inc.",2834.0,Pharmaceutical Preparations,operating,Nasdaq,Nasdaq,DE,DE,insiderTransactionForIssuerExists,Biotechnology,Biotechnology,,Terns Pharmaceuticals Inc,52.84,6098443633
IMVT,1764013,"Immunovant, Inc.","Immunovant, Inc.",2836.0,"Biological Products, (No Diagnostic Substances)",operating,Nasdaq,Nasdaq,DE,DE,insiderTransactionForIssuerExists,Biotechnology,Biotechnology,,Immunovant Inc,29.49,6002163988
CELC,1603454,Celcuity Inc.,Celcuity Inc.,8071.0,Services-Medical Laboratories,operating,Nasdaq,Nasdaq,DE,DE,insiderTransactionForIssuerExists,Biotechnology,Biotechnology,,Celcuity LLC,122.42,5917375754
COGT,1622229,"Cogent Biosciences, Inc.","Cogent Biosciences, Inc.",2834.0,Pharmaceutical Preparations,operating,Nasdaq,Nasdaq,DE,DE,insiderTransactionForIssuerExists,Biotechnology,Biotechnology,,Cogent Biosciences Inc,36.39,5906417960
CGON,1991792,"CG Oncology, Inc.","CG Oncology, Inc.",2836.0,"Biological Products, (No Diagnostic Substances)",operating,Nasdaq,Nasdaq,DE,DE,insiderTransactionForIssuerExists,Biotechnology,Biotechnology,,CG Oncology Inc,69.88,5900331776
PTCT,1070081,"PTC THERAPEUTICS, INC.","PTC THERAPEUTICS, INC.",2834.0,Pharmaceutical Preparations,operating,Nasdaq,Nasdaq,DE,DE,insiderTransactionForIssuerExists,Biotechnology,Biotechnology,,PTC Therapeutics Inc,70.85,5874299826
RYTM,1649904,"RHYTHM PHARMACEUTICALS, INC.","RHYTHM PHARMACEUTICALS, INC.",2834.0,Pharmaceutical Preparations,operating,Nasdaq,Nasdaq,DE,DE,insiderTransactionForIssuerExists,Biotechnology,Biotechnology,,Rhythm Pharmaceuticals Inc,85.175,5816178197
CAI,2019410,"Caris Life Sciences, Inc.","Caris Life Sciences, Inc.",8071.0,Services-Medical Laboratories,operating,Nasdaq,Nasdaq,TX,TX,insiderTransactionForIssuerExists,Biotechnology,Biotechnology,,Caris Life Sciences Inc,20.5,5792888340
MIRM,1759425,"Mirum Pharmaceuticals, Inc.","Mirum Pharmaceuticals, Inc.",2834.0,Pharmaceutical Preparations,operating,Nasdaq,Nasdaq,DE,DE,insiderTransactionForIssuerExists,Biotechnology,Biotechnology,,Mirum Pharmaceuticals Inc,94.31,5690817899
SRRK,1727196,Scholar Rock Holding Corp,Scholar Rock Holding Corp,2836.0,"Biological Products, (No Diagnostic Substances)",operating,Nasdaq,Nasdaq,DE,DE,insiderTransactionForIssuerExists,Biotechnology,Biotechnology,,Scholar Rock Holding Corp,47.33,5646558264
XENE,1582313,Xenon Pharmaceuticals Inc.,Xenon Pharmaceuticals Inc.,2834.0,Pharmaceutical Preparations,operating,Nasdaq,Nasdaq,A1,"British Columbia, Canada",insiderTransactionForIssuerExists,Biotechnology,Biotechnology,,Xenon制药,56.65,5474815866
CRSP,1674416,CRISPR Therapeutics AG,CRISPR Therapeutics AG,2836.0,"Biological Products, (No Diagnostic Substances)",operating,Nasdaq,Nasdaq,V8,Switzerland,insiderTransactionForIssuerExists,Biotechnology,Biotechnology,ARK Portfolio | AI medical concept stocks | Gene Editing,CRISPR Therapeutics AG,56.42,5440744387
APLS,1492422,"Apellis Pharmaceuticals, Inc.","Apellis Pharmaceuticals, Inc.",2834.0,Pharmaceutical Preparations,operating,Nasdaq,Nasdaq,DE,DE,insiderTransactionForIssuerExists,Biotechnology,Biotechnology,Gene Editing,Apellis Pharmaceuticals Inc,40.89,5227444332
