primary_ticker,cik,company_tickers_title,edgar_name,sic,sic_description,entity_type,exchange,exchange_list,state_of_incorporation,state_of_incorporation_description,flags,Industry Plate,Original Industry Plate,Concept Plate,quote_name,latest_price,total_market_cap_usd
KR,56873,KROGER CO,KROGER CO,5411.0,Retail-Grocery Stores,operating,NYSE,NYSE,OH,OH,insiderTransactionForOwnerExists|insiderTransactionForIssuerExists,Grocery & Food Distribution,Grocery Stores,Top Retailers | Donald Trump | Warren Buffett Portfolio,克罗格,68.07,41701345359
SYY,96021,SYSCO CORP,SYSCO CORP,5140.0,Wholesale-Groceries & Related Products,operating,NYSE,NYSE,DE,DE,insiderTransactionForIssuerExists,Grocery & Food Distribution,Food Distribution,,西斯科,75.53,36116803978
USFD,1665918,US Foods Holding Corp.,US Foods Holding Corp.,5140.0,Wholesale-Groceries & Related Products,operating,NYSE,NYSE,IL,IL,insiderTransactionForIssuerExists,Grocery & Food Distribution,Food Distribution,,美国食品控股,92.26,20319554137
PFGC,1618673,Performance Food Group Co,Performance Food Group Co,5141.0,"Wholesale-Groceries, General Line",operating,NYSE,NYSE,DE,DE,insiderTransactionForIssuerExists,Grocery & Food Distribution,Food Distribution,,Performance Food Group Co,91.85,14429540486
ACI,1646972,"Albertsons Companies, Inc.","Albertsons Companies, Inc.",5411.0,Retail-Grocery Stores,operating,NYSE,NYSE,DE,DE,insiderTransactionForIssuerExists,Grocery & Food Distribution,Grocery Stores,Santa Rally,艾伯森,16.93,8700549139
SFM,1575515,"Sprouts Farmers Market, Inc.","Sprouts Farmers Market, Inc.",5411.0,Retail-Grocery Stores,operating,Nasdaq,Nasdaq,DE,DE,insiderTransactionForIssuerExists,Grocery & Food Distribution,Grocery Stores,,Sprouts Farmers Market Inc,74.99,7090793735
