primary_ticker,cik,company_tickers_title,edgar_name,sic,sic_description,entity_type,exchange,exchange_list,state_of_incorporation,state_of_incorporation_description,flags,Industry Plate,Original Industry Plate,Concept Plate,quote_name,latest_price,total_market_cap_usd
CASY,726958,CASEYS GENERAL STORES INC,CASEYS GENERAL STORES INC,5500.0,Retail-Auto Dealers & Gasoline Stations,operating,Nasdaq,Nasdaq,IA,IA,insiderTransactionForIssuerExists,Specialty Retail,Specialty Retail,,Casey’s General Stores Inc,782.91,28935594177
ULTA,1403568,"Ulta Beauty, Inc.","Ulta Beauty, Inc.",5990.0,"Retail-Retail Stores, NEC",operating,Nasdaq,Nasdaq,,,insiderTransactionForIssuerExists,Specialty Retail,Specialty Retail,,ULTA美妆,563.91,24564154187
WSM,719955,WILLIAMS SONOMA INC,WILLIAMS SONOMA INC,5700.0,"Retail-Home Furniture, Furnishings & Equipment Stores",operating,NYSE,NYSE,DE,DE,insiderTransactionForIssuerExists,Specialty Retail,Specialty Retail,,Williams-Sonoma Inc,197.29,23480676307
TSCO,916365,TRACTOR SUPPLY CO /DE/,TRACTOR SUPPLY CO /DE/,5200.0,"Retail-Building Materials, Hardware, Garden Supply",operating,Nasdaq,Nasdaq,DE,DE,insiderTransactionForIssuerExists,Specialty Retail,Specialty Retail,Donald Trump,拖拉机供应,38.96,20493205993
DKS,1089063,"DICK'S SPORTING GOODS, INC.","DICK'S SPORTING GOODS, INC.",5940.0,Retail-Miscellaneous Shopping Goods Stores,operating,NYSE,NYSE,DE,DE,insiderTransactionForOwnerExists|insiderTransactionForIssuerExists,Specialty Retail,Specialty Retail,,迪克体育用品,228.21,20320930924
BBY,764478,BEST BUY CO INC,BEST BUY CO INC,5731.0,"Retail-Radio, Tv & Consumer Electronics Stores",operating,NYSE,NYSE,MN,MN,insiderTransactionForOwnerExists|insiderTransactionForIssuerExists,Specialty Retail,Specialty Retail,Santa Rally,百思买,63.53,13284922017
FIVE,1177609,"FIVE BELOW, INC","FIVE BELOW, INC",5331.0,Retail-Variety Stores,operating,Nasdaq,Nasdaq,PA,PA,insiderTransactionForIssuerExists,Specialty Retail,Specialty Retail,,Five Below Inc,240.23,13269929000
GME,1326380,GameStop Corp.,GameStop Corp.,5734.0,Retail-Computer & Computer Software Stores,operating,NYSE,NYSE|NYSE,DE,DE,insiderTransactionForOwnerExists|insiderTransactionForIssuerExists,Specialty Retail,Specialty Retail,Crypto | WallStreetBets,游戏驿站,25.66,11505306529
MUSA,1573516,Murphy USA Inc.,Murphy USA Inc.,5500.0,Retail-Auto Dealers & Gasoline Stations,operating,NYSE,NYSE,DE,DE,insiderTransactionForIssuerExists,Specialty Retail,Specialty Retail,,Murphy USA Inc,519.78,9616013165
