primary_ticker,cik,company_tickers_title,edgar_name,sic,sic_description,entity_type,exchange,exchange_list,state_of_incorporation,state_of_incorporation_description,flags,Industry Plate,Original Industry Plate,Concept Plate,quote_name,latest_price,total_market_cap_usd
RKT,1805284,"Rocket Companies, Inc.","Rocket Companies, Inc.",6162.0,Mortgage Bankers & Loan Correspondents,operating,NYSE,NYSE,MI,MI,insiderTransactionForIssuerExists,Mortgage REITs & Finance,Mortgage Finance,,Rocket Companies Inc-A,15.31,43171373422
NLY,1043219,ANNALY CAPITAL MANAGEMENT INC,ANNALY CAPITAL MANAGEMENT INC,6798.0,Real Estate Investment Trusts,operating,NYSE,NYSE|NYSE|NYSE|NYSE|NYSE,MD,MD,insiderTransactionForIssuerExists,Mortgage REITs & Finance,REIT - Mortgage,,Annaly Capital Management Inc,22.63,16526474015
AGNC,1423689,AGNC Investment Corp.,AGNC Investment Corp.,6798.0,Real Estate Investment Trusts,operating,Nasdaq,Nasdaq|Nasdaq|Nasdaq|Nasdaq|Nasdaq|Nasdaq|Nasdaq,,,insiderTransactionForIssuerExists,Mortgage REITs & Finance,REIT - Mortgage,,AGNC Investment Corp,10.91,12522498000
STWD,1465128,"STARWOOD PROPERTY TRUST, INC.","STARWOOD PROPERTY TRUST, INC.",6798.0,Real Estate Investment Trusts,operating,NYSE,NYSE,,,insiderTransactionForOwnerExists|insiderTransactionForIssuerExists,Mortgage REITs & Finance,REIT - Mortgage,,Starwood Property Trust Inc,18.24,6761197418
UWMC,1783398,UWM Holdings Corp,UWM Holdings Corp,6162.0,Mortgage Bankers & Loan Correspondents,operating,NYSE,NYSE,DE,DE,insiderTransactionForIssuerExists,Mortgage REITs & Finance,Mortgage Finance,,UWM Holdings Corp-A,3.68,5887804044
RITM,1556593,Rithm Capital Corp.,Rithm Capital Corp.,6798.0,Real Estate Investment Trusts,operating,NYSE,NYSE|NYSE|NYSE|NYSE|NYSE|NYSE|NYSE,,,insiderTransactionForOwnerExists|insiderTransactionForIssuerExists,Mortgage REITs & Finance,REIT - Mortgage,,Rithm Capital Corp,10.18,5683561157
