primary_ticker,cik,company_tickers_title,edgar_name,sic,sic_description,entity_type,exchange,exchange_list,state_of_incorporation,state_of_incorporation_description,flags,Industry Plate,Original Industry Plate,Concept Plate,quote_name,latest_price,total_market_cap_usd
HD,354950,"HOME DEPOT, INC.","HOME DEPOT, INC.",5211.0,Retail-Lumber & Other Building Materials Dealers,operating,NYSE,NYSE,DE,DE,insiderTransactionForOwnerExists|insiderTransactionForIssuerExists,Home Improvement & Furnishings,Home Improvement Retail,Top Retailers | Santa Rally,家得宝,339.5,338151389891
LOW,60667,LOWES COMPANIES INC,LOWES COMPANIES INC,5211.0,Retail-Lumber & Other Building Materials Dealers,operating,NYSE,NYSE,NC,NC,insiderTransactionForOwnerExists|insiderTransactionForIssuerExists,Home Improvement & Furnishings,Home Improvement Retail,Top Retailers | Santa Rally | Dividend Aristocrats,劳氏,245.19,137321820735
SGI,1206264,SOMNIGROUP INTERNATIONAL INC.,SOMNIGROUP INTERNATIONAL INC.,2510.0,Household Furniture,operating,NYSE,NYSE,DE,DE,insiderTransactionForIssuerExists,Home Improvement & Furnishings,"Furnishings, Fixtures & Appliances",,Somnigroup International Inc,79.68,16759940920
SN,1957132,"SharkNinja, Inc.","SharkNinja, Inc.",3630.0,Household Appliances,operating,NYSE,NYSE,E9,Cayman Islands,insiderTransactionForIssuerExists,Home Improvement & Furnishings,"Furnishings, Fixtures & Appliances",,SharkNinja Inc,117.3,16567787361
MHK,851968,MOHAWK INDUSTRIES INC,MOHAWK INDUSTRIES INC,2273.0,Carpets & Rugs,operating,NYSE,NYSE,DE,DE,insiderTransactionForIssuerExists,Home Improvement & Furnishings,"Furnishings, Fixtures & Appliances",,莫霍克工业,108.4,6633825694
FND,1507079,"Floor & Decor Holdings, Inc.","Floor & Decor Holdings, Inc.",5211.0,Retail-Lumber & Other Building Materials Dealers,operating,NYSE,NYSE,DE,DE,insiderTransactionForIssuerExists,Home Improvement & Furnishings,Home Improvement Retail,,Floor & Decor Holdings Inc-A,51.69,5587386614
